Employee_ID,Month,Attendance_Percent
EMP12014,2023-10,88
EMP12014,2023-11,98
EMP12014,2023-12,87
EMP12014,2024-01,84
EMP10531,2022-01,76
EMP10531,2022-02,91
EMP10531,2022-03,72
EMP10531,2022-04,87
EMP10531,2022-05,82
EMP10531,2022-06,75
EMP10531,2022-07,95
EMP10531,2022-08,90
EMP10531,2022-09,81
EMP10531,2022-10,71
EMP10531,2022-11,79
EMP10531,2022-12,72
EMP10531,2023-01,93
EMP10531,2023-02,77
EMP10531,2023-03,97
EMP10531,2023-04,95
EMP10531,2023-05,72
EMP10531,2023-06,72
EMP10531,2023-07,77
EMP10531,2023-08,82
EMP10531,2023-09,85
EMP10531,2023-10,80
EMP10531,2023-11,99
EMP10531,2023-12,85
EMP10531,2024-01,78
EMP11327,2022-01,82
EMP11327,2022-02,91
EMP11327,2022-03,98
EMP11327,2022-04,82
EMP11327,2022-05,73
EMP11327,2022-06,83
EMP11327,2022-07,95
EMP11327,2022-08,88
EMP11327,2022-09,99
EMP11327,2022-10,88
EMP11327,2022-11,91
EMP11327,2022-12,71
EMP11327,2023-01,98
EMP11327,2023-02,77
EMP11327,2023-03,75
EMP11327,2023-04,82
EMP11327,2023-05,75
EMP11327,2023-06,75
EMP11327,2023-07,91
EMP11327,2023-08,94
EMP11327,2023-09,92
EMP11327,2023-10,86
EMP11327,2023-11,88
EMP11327,2023-12,74
EMP11327,2024-01,81
EMP11204,2022-01,71
EMP11204,2022-02,98
EMP11204,2022-03,72
EMP11204,2022-04,79
EMP11204,2022-05,80
EMP11204,2022-06,88
EMP11204,2022-07,87
EMP11204,2022-08,86
EMP11204,2022-09,91
EMP11204,2022-10,73
EMP11204,2022-11,96
EMP11204,2022-12,92
EMP11204,2023-01,98
EMP11204,2023-02,84
EMP11204,2023-03,97
EMP11204,2023-04,90
EMP11204,2023-05,76
EMP11204,2023-06,80
EMP11204,2023-07,91
EMP11204,2023-08,85
EMP11204,2023-09,78
EMP11204,2023-10,77
EMP11204,2023-11,96
EMP11204,2023-12,91
EMP11204,2024-01,80
EMP10318,2022-01,93
EMP10318,2022-02,82
EMP10318,2022-03,94
EMP10318,2022-04,95
EMP10318,2022-05,94
EMP10318,2022-06,74
EMP10318,2022-07,84
EMP10318,2022-08,96
EMP10318,2022-09,95
EMP10318,2022-10,97
EMP10318,2022-11,70
EMP10318,2022-12,77
EMP10318,2023-01,90
EMP10318,2023-02,89
EMP10318,2023-03,75
EMP10318,2023-04,92
EMP10318,2023-05,82
EMP10318,2023-06,78
EMP10318,2023-07,77
EMP10318,2023-08,96
EMP10318,2023-09,72
EMP10318,2023-10,91
EMP10318,2023-11,92
EMP10318,2023-12,90
EMP10318,2024-01,75
EMP10400,2022-01,92
EMP10400,2022-02,91
EMP10400,2022-03,73
EMP10400,2022-04,80
EMP10400,2022-05,94
EMP10400,2022-06,98
EMP10400,2022-07,97
EMP10400,2022-08,97
EMP10400,2022-09,99
EMP10400,2022-10,99
EMP10400,2022-11,75
EMP10400,2022-12,79
EMP10400,2023-01,85
EMP10400,2023-02,96
EMP10400,2023-03,79
EMP10400,2023-04,92
EMP10400,2023-05,89
EMP10400,2023-06,95
EMP10400,2023-07,72
EMP10400,2023-08,88
EMP10400,2023-09,87
EMP10400,2023-10,85
EMP10400,2023-11,99
EMP10400,2023-12,92
EMP10400,2024-01,88
EMP10222,2022-01,73
EMP10222,2022-02,74
EMP10222,2022-03,84
EMP10222,2022-04,79
EMP10222,2022-05,70
EMP10222,2022-06,93
EMP10222,2022-07,96
EMP10222,2022-08,70
EMP10222,2022-09,75
EMP10222,2022-10,71
EMP10222,2022-11,100
EMP10222,2022-12,87
EMP10222,2023-01,78
EMP10222,2023-02,97
EMP10222,2023-03,82
EMP10222,2023-04,72
EMP10222,2023-05,80
EMP10222,2023-06,71
EMP10222,2023-07,86
EMP10222,2023-08,98
EMP10222,2023-09,85
EMP10222,2023-10,88
EMP10222,2023-11,75
EMP10222,2023-12,92
EMP10222,2024-01,94
EMP11230,2022-01,87
EMP11230,2022-02,82
EMP11230,2022-03,71
EMP11230,2022-04,70
EMP11230,2022-05,92
EMP11230,2022-06,79
EMP11230,2022-07,88
EMP11230,2022-08,77
EMP11230,2022-09,79
EMP11230,2022-10,73
EMP11230,2022-11,73
EMP11230,2022-12,84
EMP11230,2023-01,93
EMP11230,2023-02,81
EMP11230,2023-03,88
EMP11230,2023-04,95
EMP11230,2023-05,72
EMP11230,2023-06,97
EMP11230,2023-07,91
EMP11230,2023-08,74
EMP11230,2023-09,81
EMP11230,2023-10,99
EMP11230,2023-11,70
EMP11230,2023-12,90
EMP11230,2024-01,73
EMP12463,2022-01,95
EMP12463,2022-02,98
EMP12463,2022-03,96
EMP12463,2022-04,74
EMP12463,2022-05,71
EMP12463,2022-06,72
EMP12463,2022-07,97
EMP12463,2022-08,84
EMP12463,2022-09,99
EMP12463,2022-10,71
EMP12463,2022-11,74
EMP12463,2022-12,92
EMP12463,2023-01,86
EMP12463,2023-02,83
EMP12463,2023-03,90
EMP12463,2023-04,80
EMP12463,2023-05,77
EMP12463,2023-06,81
EMP12463,2023-07,90
EMP12463,2023-08,87
EMP12463,2023-09,99
EMP12463,2023-10,73
EMP12463,2023-11,95
EMP12463,2023-12,98
EMP12463,2024-01,77
EMP11135,2022-01,70
EMP11135,2022-02,74
EMP11135,2022-03,77
EMP11135,2022-04,77
EMP11135,2022-05,95
EMP11135,2022-06,79
EMP11135,2022-07,100
EMP11135,2022-08,79
EMP11135,2022-09,94
EMP11135,2022-10,76
EMP11135,2022-11,86
EMP11135,2022-12,91
EMP11135,2023-01,76
EMP11135,2023-02,74
EMP11135,2023-03,71
EMP11135,2023-04,97
EMP11135,2023-05,85
EMP11135,2023-06,73
EMP11135,2023-07,90
EMP11135,2023-08,89
EMP11135,2023-09,74
EMP11135,2023-10,82
EMP11135,2023-11,88
EMP11135,2023-12,98
EMP11135,2024-01,76
EMP12929,2022-01,98
EMP12929,2022-02,94
EMP12929,2022-03,88
EMP12929,2022-04,95
EMP12929,2022-05,93
EMP12929,2022-06,73
EMP12929,2022-07,84
EMP12929,2022-08,90
EMP12929,2022-09,91
EMP12929,2022-10,90
EMP12929,2022-11,92
EMP12929,2022-12,87
EMP12929,2023-01,76
EMP12929,2023-02,84
EMP12929,2023-03,90
EMP12929,2023-04,78
EMP12929,2023-05,81
EMP12929,2023-06,76
EMP12929,2023-07,82
EMP12929,2023-08,76
EMP12929,2023-09,88
EMP12929,2023-10,91
EMP12929,2023-11,83
EMP12929,2023-12,80
EMP12929,2024-01,79
EMP11985,2022-01,100
EMP11985,2022-02,99
EMP11985,2022-03,75
EMP11985,2022-04,72
EMP11985,2022-05,95
EMP11985,2022-06,98
EMP11985,2022-07,96
EMP11985,2022-08,86
EMP11985,2022-09,95
EMP11985,2022-10,80
EMP11985,2022-11,73
EMP11985,2022-12,78
EMP11985,2023-01,78
EMP11985,2023-02,95
EMP11985,2023-03,72
EMP11985,2023-04,97
EMP11985,2023-05,77
EMP11985,2023-06,72
EMP11985,2023-07,80
EMP11985,2023-08,88
EMP11985,2023-09,95
EMP11985,2023-10,91
EMP11985,2023-11,75
EMP11985,2023-12,79
EMP11985,2024-01,71
EMP12388,2022-01,76
EMP12388,2022-02,92
EMP12388,2022-03,88
EMP12388,2022-04,96
EMP12388,2022-05,81
EMP12388,2022-06,76
EMP12388,2022-07,92
EMP12388,2022-08,78
EMP12388,2022-09,100
EMP12388,2022-10,70
EMP12388,2022-11,72
EMP12388,2022-12,78
EMP12388,2023-01,96
EMP12388,2023-02,82
EMP12388,2023-03,70
EMP12388,2023-04,87
EMP12388,2023-05,91
EMP12388,2023-06,87
EMP12388,2023-07,71
EMP12388,2023-08,90
EMP12388,2023-09,95
EMP12388,2023-10,82
EMP12388,2023-11,77
EMP12388,2023-12,88
EMP12388,2024-01,100
EMP10945,2022-01,89
EMP10945,2022-02,90
EMP10945,2022-03,87
EMP10945,2022-04,100
EMP10945,2022-05,84
EMP10945,2022-06,87
EMP10945,2022-07,74
EMP10945,2022-08,94
EMP10945,2022-09,95
EMP10945,2022-10,78
EMP10945,2022-11,94
EMP10945,2022-12,93
EMP10945,2023-01,85
EMP10945,2023-02,89
EMP10945,2023-03,81
EMP10945,2023-04,92
EMP10945,2023-05,83
EMP10945,2023-06,73
EMP10945,2023-07,85
EMP10945,2023-08,75
EMP10945,2023-09,80
EMP10945,2023-10,100
EMP10945,2023-11,91
EMP10945,2023-12,74
EMP10945,2024-01,70
EMP11420,2022-01,75
EMP11420,2022-02,87
EMP11420,2022-03,80
EMP11420,2022-04,93
EMP11420,2022-05,84
EMP11420,2022-06,97
EMP11420,2022-07,98
EMP11420,2022-08,84
EMP11420,2022-09,76
EMP11420,2022-10,85
EMP11420,2022-11,72
EMP11420,2022-12,84
EMP11420,2023-01,91
EMP11420,2023-02,79
EMP11420,2023-03,88
EMP11420,2023-04,100
EMP11420,2023-05,70
EMP11420,2023-06,73
EMP11420,2023-07,96
EMP11420,2023-08,76
EMP11420,2023-09,78
EMP11420,2023-10,76
EMP11420,2023-11,72
EMP11420,2023-12,71
EMP11420,2024-01,81
EMP10608,2022-01,73
EMP10608,2022-02,80
EMP10608,2022-03,98
EMP10608,2022-04,87
EMP10608,2022-05,71
EMP10608,2022-06,95
EMP10608,2022-07,90
EMP10608,2022-08,82
EMP10608,2022-09,87
EMP10608,2022-10,81
EMP10608,2022-11,86
EMP10608,2022-12,88
EMP10608,2023-01,85
EMP10608,2023-02,88
EMP10608,2023-03,82
EMP10608,2023-04,71
EMP10608,2023-05,87
EMP10608,2023-06,97
EMP10608,2023-07,92
EMP10608,2023-08,72
EMP10608,2023-09,79
EMP10608,2023-10,72
EMP10608,2023-11,91
EMP10608,2023-12,80
EMP10608,2024-01,87
EMP11433,2022-01,88
EMP11433,2022-02,96
EMP11433,2022-03,77
EMP11433,2022-04,81
EMP11433,2022-05,77
EMP11433,2022-06,98
EMP11433,2022-07,82
EMP11433,2022-08,97
EMP11433,2022-09,85
EMP11433,2022-10,95
EMP11433,2022-11,88
EMP11433,2022-12,83
EMP11433,2023-01,84
EMP11433,2023-02,75
EMP11433,2023-03,93
EMP11433,2023-04,91
EMP11433,2023-05,87
EMP11433,2023-06,92
EMP11433,2023-07,91
EMP11433,2023-08,91
EMP11433,2023-09,94
EMP11433,2023-10,88
EMP11433,2023-11,86
EMP11433,2023-12,89
EMP11433,2024-01,70
EMP10308,2022-01,90
EMP10308,2022-02,83
EMP10308,2022-03,75
EMP10308,2022-04,93
EMP10308,2022-05,88
EMP10308,2022-06,72
EMP10308,2022-07,84
EMP10308,2022-08,97
EMP10308,2022-09,88
EMP10308,2022-10,89
EMP10308,2022-11,88
EMP10308,2022-12,78
EMP10308,2023-01,100
EMP10308,2023-02,96
EMP10308,2023-03,81
EMP10308,2023-04,83
EMP10308,2023-05,83
EMP10308,2023-06,77
EMP10308,2023-07,94
EMP10308,2023-08,91
EMP10308,2023-09,91
EMP10308,2023-10,73
EMP10308,2023-11,75
EMP10308,2023-12,98
EMP10308,2024-01,78
EMP11745,2022-01,74
EMP11745,2022-02,75
EMP11745,2022-03,91
EMP11745,2022-04,97
EMP11745,2022-05,82
EMP11745,2022-06,93
EMP11745,2022-07,96
EMP11745,2022-08,94
EMP11745,2022-09,78
EMP11745,2022-10,90
EMP11745,2022-11,85
EMP11745,2022-12,98
EMP11745,2023-01,86
EMP11745,2023-02,89
EMP11745,2023-03,74
EMP11745,2023-04,82
EMP11745,2023-05,75
EMP11745,2023-06,89
EMP11745,2023-07,89
EMP11745,2023-08,94
EMP11745,2023-09,90
EMP11745,2023-10,86
EMP11745,2023-11,84
EMP11745,2023-12,95
EMP11745,2024-01,92
EMP12121,2022-01,94
EMP12121,2022-02,77
EMP12121,2022-03,94
EMP12121,2022-04,89
EMP12121,2022-05,75
EMP12121,2022-06,86
EMP12121,2022-07,91
EMP12121,2022-08,84
EMP12121,2022-09,96
EMP12121,2022-10,77
EMP12121,2022-11,100
EMP12121,2022-12,76
EMP12121,2023-01,70
EMP12121,2023-02,73
EMP12121,2023-03,87
EMP12121,2023-04,89
EMP12121,2023-05,81
EMP12121,2023-06,99
EMP12121,2023-07,96
EMP12121,2023-08,79
EMP12121,2023-09,93
EMP12121,2023-10,72
EMP12121,2023-11,99
EMP12121,2023-12,87
EMP12121,2024-01,72
EMP12898,2022-01,78
EMP12898,2022-02,85
EMP12898,2022-03,71
EMP12898,2022-04,70
EMP12898,2022-05,72
EMP12898,2022-06,74
EMP12898,2022-07,94
EMP12898,2022-08,90
EMP12898,2022-09,74
EMP12898,2022-10,81
EMP12898,2022-11,71
EMP12898,2022-12,96
EMP12898,2023-01,83
EMP12898,2023-02,98
EMP12898,2023-03,94
EMP12898,2023-04,94
EMP12898,2023-05,97
EMP12898,2023-06,89
EMP12898,2023-07,80
EMP12898,2023-08,77
EMP12898,2023-09,76
EMP12898,2023-10,83
EMP12898,2023-11,80
EMP12898,2023-12,86
EMP12898,2024-01,74
EMP11265,2022-01,70
EMP11265,2022-02,82
EMP11265,2022-03,78
EMP11265,2022-04,96
EMP11265,2022-05,91
EMP11265,2022-06,85
EMP11265,2022-07,100
EMP11265,2022-08,98
EMP11265,2022-09,72
EMP11265,2022-10,91
EMP11265,2022-11,91
EMP11265,2022-12,96
EMP11265,2023-01,86
EMP11265,2023-02,78
EMP11265,2023-03,89
EMP11265,2023-04,88
EMP11265,2023-05,99
EMP11265,2023-06,73
EMP11265,2023-07,71
EMP11265,2023-08,72
EMP11265,2023-09,97
EMP11265,2023-10,95
EMP11265,2023-11,84
EMP11265,2023-12,96
EMP11265,2024-01,88
EMP12167,2022-01,93
EMP12167,2022-02,95
EMP12167,2022-03,76
EMP12167,2022-04,85
EMP12167,2022-05,70
EMP12167,2022-06,71
EMP12167,2022-07,93
EMP12167,2022-08,85
EMP12167,2022-09,83
EMP12167,2022-10,98
EMP12167,2022-11,96
EMP12167,2022-12,82
EMP12167,2023-01,71
EMP12167,2023-02,70
EMP12167,2023-03,74
EMP12167,2023-04,99
EMP12167,2023-05,89
EMP12167,2023-06,100
EMP12167,2023-07,89
EMP12167,2023-08,80
EMP12167,2023-09,72
EMP12167,2023-10,94
EMP12167,2023-11,86
EMP12167,2023-12,75
EMP12167,2024-01,73
EMP11080,2022-01,94
EMP11080,2022-02,83
EMP11080,2022-03,89
EMP11080,2022-04,90
EMP11080,2022-05,73
EMP11080,2022-06,94
EMP11080,2022-07,78
EMP11080,2022-08,97
EMP11080,2022-09,87
EMP11080,2022-10,79
EMP11080,2022-11,70
EMP11080,2022-12,73
EMP11080,2023-01,95
EMP11080,2023-02,80
EMP11080,2023-03,90
EMP11080,2023-04,90
EMP11080,2023-05,92
EMP11080,2023-06,73
EMP11080,2023-07,71
EMP11080,2023-08,89
EMP11080,2023-09,70
EMP11080,2023-10,78
EMP11080,2023-11,96
EMP11080,2023-12,78
EMP11080,2024-01,89
EMP11035,2022-01,90
EMP11035,2022-02,82
EMP11035,2022-03,79
EMP11035,2022-04,94
EMP11035,2022-05,79
EMP11035,2022-06,86
EMP11035,2022-07,74
EMP11035,2022-08,82
EMP11035,2022-09,91
EMP11035,2022-10,96
EMP11035,2022-11,82
EMP11035,2022-12,70
EMP11035,2023-01,82
EMP11035,2023-02,100
EMP11035,2023-03,98
EMP11035,2023-04,74
EMP11035,2023-05,73
EMP11035,2023-06,91
EMP11035,2023-07,87
EMP11035,2023-08,81
EMP11035,2023-09,88
EMP11035,2023-10,91
EMP11035,2023-11,75
EMP11035,2023-12,93
EMP11035,2024-01,94
EMP10631,2022-01,85
EMP10631,2022-02,73
EMP10631,2022-03,94
EMP10631,2022-04,88
EMP10631,2022-05,91
EMP10631,2022-06,79
EMP10631,2022-07,94
EMP10631,2022-08,87
EMP10631,2022-09,88
EMP10631,2022-10,83
EMP10631,2022-11,79
EMP10631,2022-12,72
EMP10631,2023-01,74
EMP10631,2023-02,99
EMP10631,2023-03,80
EMP10631,2023-04,72
EMP10631,2023-05,71
EMP10631,2023-06,76
EMP10631,2023-07,94
EMP10631,2023-08,74
EMP10631,2023-09,89
EMP10631,2023-10,99
EMP10631,2023-11,89
EMP10631,2023-12,70
EMP10631,2024-01,94
EMP12421,2022-01,84
EMP12421,2022-02,85
EMP12421,2022-03,84
EMP12421,2022-04,84
EMP12421,2022-05,98
EMP12421,2022-06,96
EMP12421,2022-07,94
EMP12421,2022-08,82
EMP12421,2022-09,84
EMP12421,2022-10,70
EMP12421,2022-11,83
EMP12421,2022-12,72
EMP12421,2023-01,75
EMP12421,2023-02,70
EMP12421,2023-03,100
EMP12421,2023-04,74
EMP12421,2023-05,88
EMP12421,2023-06,72
EMP12421,2023-07,83
EMP12421,2023-08,70
EMP12421,2023-09,95
EMP12421,2023-10,71
EMP12421,2023-11,77
EMP12421,2023-12,99
EMP12421,2024-01,77
EMP10448,2022-01,75
EMP10448,2022-02,79
EMP10448,2022-03,70
EMP10448,2022-04,86
EMP10448,2022-05,83
EMP10448,2022-06,94
EMP10448,2022-07,81
EMP10448,2022-08,89
EMP10448,2022-09,76
EMP10448,2022-10,74
EMP10448,2022-11,92
EMP10448,2022-12,98
EMP10448,2023-01,75
EMP10448,2023-02,96
EMP10448,2023-03,82
EMP10448,2023-04,74
EMP10448,2023-05,73
EMP10448,2023-06,79
EMP10448,2023-07,82
EMP10448,2023-08,90
EMP10448,2023-09,98
EMP10448,2023-10,82
EMP10448,2023-11,100
EMP10448,2023-12,89
EMP10448,2024-01,95
EMP10520,2022-01,99
EMP10520,2022-02,76
EMP10520,2022-03,97
EMP10520,2022-04,81
EMP10520,2022-05,87
EMP10520,2022-06,94
EMP10520,2022-07,90
EMP10520,2022-08,98
EMP10520,2022-09,97
EMP10520,2022-10,72
EMP10520,2022-11,74
EMP10520,2022-12,94
EMP10520,2023-01,97
EMP10520,2023-02,71
EMP10520,2023-03,77
EMP10520,2023-04,70
EMP10520,2023-05,85
EMP10520,2023-06,92
EMP10520,2023-07,96
EMP10520,2023-08,85
EMP10520,2023-09,99
EMP10520,2023-10,92
EMP10520,2023-11,76
EMP10520,2023-12,92
EMP10520,2024-01,100
EMP10476,2022-01,85
EMP10476,2022-02,85
EMP10476,2022-03,72
EMP10476,2022-04,72
EMP10476,2022-05,71
EMP10476,2022-06,94
EMP10476,2022-07,96
EMP10476,2022-08,88
EMP10476,2022-09,75
EMP10476,2022-10,73
EMP10476,2022-11,79
EMP10476,2022-12,80
EMP10476,2023-01,95
EMP10476,2023-02,72
EMP10476,2023-03,74
EMP10476,2023-04,74
EMP10476,2023-05,70
EMP10476,2023-06,84
EMP10476,2023-07,92
EMP10476,2023-08,93
EMP10476,2023-09,92
EMP10476,2023-10,70
EMP10476,2023-11,75
EMP10476,2023-12,83
EMP10476,2024-01,95
EMP12267,2022-01,87
EMP12267,2022-02,97
EMP12267,2022-03,100
EMP12267,2022-04,95
EMP12267,2022-05,85
EMP12267,2022-06,86
EMP12267,2022-07,77
EMP12267,2022-08,73
EMP12267,2022-09,88
EMP12267,2022-10,70
EMP12267,2022-11,80
EMP12267,2022-12,78
EMP12267,2023-01,77
EMP12267,2023-02,93
EMP12267,2023-03,77
EMP12267,2023-04,90
EMP12267,2023-05,74
EMP12267,2023-06,97
EMP12267,2023-07,84
EMP12267,2023-08,93
EMP12267,2023-09,91
EMP12267,2023-10,93
EMP12267,2023-11,87
EMP12267,2023-12,81
EMP12267,2024-01,71
EMP12786,2022-01,75
EMP12786,2022-02,100
EMP12786,2022-03,97
EMP12786,2022-04,100
EMP12786,2022-05,80
EMP12786,2022-06,89
EMP12786,2022-07,71
EMP12786,2022-08,96
EMP12786,2022-09,76
EMP12786,2022-10,88
EMP12786,2022-11,81
EMP12786,2022-12,78
EMP12786,2023-01,84
EMP12786,2023-02,91
EMP12786,2023-03,98
EMP12786,2023-04,98
EMP12786,2023-05,97
EMP12786,2023-06,94
EMP12786,2023-07,96
EMP12786,2023-08,100
EMP12786,2023-09,88
EMP12786,2023-10,93
EMP12786,2023-11,99
EMP12786,2023-12,93
EMP12786,2024-01,95
EMP11489,2022-01,95
EMP11489,2022-02,94
EMP11489,2022-03,81
EMP11489,2022-04,73
EMP11489,2022-05,95
EMP11489,2022-06,74
EMP11489,2022-07,92
EMP11489,2022-08,84
EMP11489,2022-09,78
EMP11489,2022-10,97
EMP11489,2022-11,93
EMP11489,2022-12,84
EMP11489,2023-01,92
EMP11489,2023-02,84
EMP11489,2023-03,88
EMP11489,2023-04,100
EMP11489,2023-05,99
EMP11489,2023-06,88
EMP11489,2023-07,73
EMP11489,2023-08,100
EMP11489,2023-09,86
EMP11489,2023-10,82
EMP11489,2023-11,82
EMP11489,2023-12,76
EMP11489,2024-01,99
EMP12859,2022-01,97
EMP12859,2022-02,94
EMP12859,2022-03,74
EMP12859,2022-04,81
EMP12859,2022-05,100
EMP12859,2022-06,79
EMP12859,2022-07,95
EMP12859,2022-08,84
EMP12859,2022-09,91
EMP12859,2022-10,90
EMP12859,2022-11,91
EMP12859,2022-12,70
EMP12859,2023-01,91
EMP12859,2023-02,77
EMP12859,2023-03,90
EMP12859,2023-04,86
EMP12859,2023-05,85
EMP12859,2023-06,74
EMP12859,2023-07,96
EMP12859,2023-08,100
EMP12859,2023-09,79
EMP12859,2023-10,83
EMP12859,2023-11,71
EMP12859,2023-12,70
EMP12859,2024-01,74
EMP11775,2022-01,79
EMP11775,2022-02,93
EMP11775,2022-03,73
EMP11775,2022-04,90
EMP11775,2022-05,94
EMP11775,2022-06,94
EMP11775,2022-07,89
EMP11775,2022-08,80
EMP11775,2022-09,91
EMP11775,2022-10,71
EMP11775,2022-11,88
EMP11775,2022-12,99
EMP11775,2023-01,70
EMP11775,2023-02,86
EMP11775,2023-03,91
EMP11775,2023-04,75
EMP11775,2023-05,74
EMP11775,2023-06,86
EMP11775,2023-07,79
EMP11775,2023-08,87
EMP11775,2023-09,78
EMP11775,2023-10,76
EMP11775,2023-11,85
EMP11775,2023-12,80
EMP11775,2024-01,82
EMP10530,2022-01,77
EMP10530,2022-02,93
EMP10530,2022-03,70
EMP10530,2022-04,82
EMP10530,2022-05,81
EMP10530,2022-06,89
EMP10530,2022-07,97
EMP10530,2022-08,81
EMP10530,2022-09,97
EMP10530,2022-10,84
EMP10530,2022-11,72
EMP10530,2022-12,76
EMP10530,2023-01,88
EMP10530,2023-02,93
EMP10530,2023-03,75
EMP10530,2023-04,72
EMP10530,2023-05,70
EMP10530,2023-06,77
EMP10530,2023-07,84
EMP10530,2023-08,97
EMP10530,2023-09,77
EMP10530,2023-10,82
EMP10530,2023-11,81
EMP10530,2023-12,94
EMP10530,2024-01,76
EMP10868,2022-01,85
EMP10868,2022-02,93
EMP10868,2022-03,70
EMP10868,2022-04,70
EMP10868,2022-05,92
EMP10868,2022-06,99
EMP10868,2022-07,76
EMP10868,2022-08,99
EMP10868,2022-09,72
EMP10868,2022-10,91
EMP10868,2022-11,98
EMP10868,2022-12,75
EMP10868,2023-01,75
EMP10868,2023-02,73
EMP10868,2023-03,78
EMP10868,2023-04,89
EMP10868,2023-05,89
EMP10868,2023-06,96
EMP10868,2023-07,97
EMP10868,2023-08,99
EMP10868,2023-09,84
EMP10868,2023-10,95
EMP10868,2023-11,74
EMP10868,2023-12,84
EMP10868,2024-01,87
EMP10181,2022-01,75
EMP10181,2022-02,76
EMP10181,2022-03,72
EMP10181,2022-04,89
EMP10181,2022-05,74
EMP10181,2022-06,98
EMP10181,2022-07,81
EMP10181,2022-08,100
EMP10181,2022-09,70
EMP10181,2022-10,93
EMP10181,2022-11,89
EMP10181,2022-12,95
EMP10181,2023-01,74
EMP10181,2023-02,73
EMP10181,2023-03,100
EMP10181,2023-04,87
EMP10181,2023-05,94
EMP10181,2023-06,99
EMP10181,2023-07,86
EMP10181,2023-08,86
EMP10181,2023-09,100
EMP10181,2023-10,77
EMP10181,2023-11,83
EMP10181,2023-12,70
EMP10181,2024-01,83
EMP12635,2022-01,84
EMP12635,2022-02,80
EMP12635,2022-03,75
EMP12635,2022-04,88
EMP12635,2022-05,75
EMP12635,2022-06,80
EMP12635,2022-07,93
EMP12635,2022-08,86
EMP12635,2022-09,70
EMP12635,2022-10,83
EMP12635,2022-11,98
EMP12635,2022-12,75
EMP12635,2023-01,93
EMP12635,2023-02,97
EMP12635,2023-03,73
EMP12635,2023-04,93
EMP12635,2023-05,72
EMP12635,2023-06,75
EMP12635,2023-07,73
EMP12635,2023-08,93
EMP12635,2023-09,75
EMP12635,2023-10,88
EMP12635,2023-11,91
EMP12635,2023-12,97
EMP12635,2024-01,90
EMP10840,2022-01,78
EMP10840,2022-02,79
EMP10840,2022-03,82
EMP10840,2022-04,85
EMP10840,2022-05,81
EMP10840,2022-06,87
EMP10840,2022-07,77
EMP10840,2022-08,95
EMP10840,2022-09,71
EMP10840,2022-10,70
EMP10840,2022-11,74
EMP10840,2022-12,96
EMP10840,2023-01,78
EMP10840,2023-02,84
EMP10840,2023-03,94
EMP10840,2023-04,92
EMP10840,2023-05,96
EMP10840,2023-06,79
EMP10840,2023-07,85
EMP10840,2023-08,95
EMP10840,2023-09,93
EMP10840,2023-10,91
EMP10840,2023-11,100
EMP10840,2023-12,81
EMP10840,2024-01,87
EMP10910,2022-01,93
EMP10910,2022-02,83
EMP10910,2022-03,73
EMP10910,2022-04,72
EMP10910,2022-05,71
EMP10910,2022-06,83
EMP10910,2022-07,78
EMP10910,2022-08,89
EMP10910,2022-09,82
EMP10910,2022-10,70
EMP10910,2022-11,83
EMP10910,2022-12,100
EMP10910,2023-01,79
EMP10910,2023-02,71
EMP10910,2023-03,83
EMP10910,2023-04,89
EMP10910,2023-05,100
EMP10910,2023-06,98
EMP10910,2023-07,93
EMP10910,2023-08,100
EMP10910,2023-09,74
EMP10910,2023-10,88
EMP10910,2023-11,71
EMP10910,2023-12,96
EMP10910,2024-01,99
EMP11401,2022-01,73
EMP11401,2022-02,87
EMP11401,2022-03,85
EMP11401,2022-04,77
EMP11401,2022-05,92
EMP11401,2022-06,80
EMP11401,2022-07,85
EMP11401,2022-08,80
EMP11401,2022-09,83
EMP11401,2022-10,73
EMP11401,2022-11,83
EMP11401,2022-12,81
EMP11401,2023-01,83
EMP11401,2023-02,82
EMP11401,2023-03,78
EMP11401,2023-04,75
EMP11401,2023-05,77
EMP11401,2023-06,97
EMP11401,2023-07,89
EMP11401,2023-08,75
EMP11401,2023-09,79
EMP11401,2023-10,75
EMP11401,2023-11,100
EMP11401,2023-12,74
EMP11401,2024-01,73
EMP10520,2022-01,80
EMP10520,2022-02,85
EMP10520,2022-03,80
EMP10520,2022-04,90
EMP10520,2022-05,77
EMP10520,2022-06,90
EMP10520,2022-07,71
EMP10520,2022-08,81
EMP10520,2022-09,99
EMP10520,2022-10,81
EMP10520,2022-11,99
EMP10520,2022-12,72
EMP10520,2023-01,83
EMP10520,2023-02,88
EMP10520,2023-03,70
EMP10520,2023-04,74
EMP10520,2023-05,98
EMP10520,2023-06,89
EMP10520,2023-07,100
EMP10520,2023-08,99
EMP10520,2023-09,84
EMP10520,2023-10,86
EMP10520,2023-11,95
EMP10520,2023-12,98
EMP10520,2024-01,89
EMP12440,2022-01,73
EMP12440,2022-02,81
EMP12440,2022-03,72
EMP12440,2022-04,97
EMP12440,2022-05,92
EMP12440,2022-06,92
EMP12440,2022-07,86
EMP12440,2022-08,92
EMP12440,2022-09,86
EMP12440,2022-10,95
EMP12440,2022-11,96
EMP12440,2022-12,78
EMP12440,2023-01,75
EMP12440,2023-02,92
EMP12440,2023-03,81
EMP12440,2023-04,79
EMP12440,2023-05,100
EMP12440,2023-06,88
EMP12440,2023-07,76
EMP12440,2023-08,94
EMP12440,2023-09,82
